link_id,name,from_node_id,to_node_id,directed_route_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,VDF_FFTT1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_frequency1,VDF_FFTT2,VDF_cap2,VDF_alpha2,VDF_beta2,VDF_frequency2,VDF_FFTT3,VDF_cap3,VDF_alpha3,VDF_beta3,VDF_frequency3,VDF_FFTT4,VDF_cap4,VDF_alpha4,VDF_beta4,VDF_frequency4,VDF_FFTT5,VDF_cap5,VDF_alpha5,VDF_beta5,VDF_frequency5,geometry
,RED.0.4912->RED.0.4905,100164,100163,RED.0,,1,1,0.46541,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.058724 38.935752, -77.052450 38.924900)"
,RED.0.4905->RED.0.4956,100163,100166,RED.0,,1,1,0.58865,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.052450 38.924900, -77.044528 38.911029)"
,RED.0.4956->RED.0.5635,100166,100168,RED.0,,1,1,0.36174,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.044528 38.911029, -77.039602 38.903197)"
,RED.0.5635->RED.0.7588,100168,100173,RED.0,,1,1,0.81469,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.039602 38.903197, -77.027877 38.898227)"
,RED.1.16051->RED.1.4271,100178,100185,RED.1,,1,1,0.39347,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.053197 39.061643, -77.050876 39.038465)"
,RED.1.4271->RED.1.21029,100185,100180,RED.1,,1,1,0.6655,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.050876 39.038465, -77.042767 39.015365)"
,RED.1.21029->RED.1.20078,100180,100179,RED.1,,1,1,0.79247,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.042767 39.015365, -77.032407 38.993558)"
,RED.1.20078->RED.1.6963,100179,100198,RED.1,,1,1,1.06787,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.032407 38.993558, -77.017521 38.975332)"
,RED.1.6963->RED.1.5305,100198,100194,RED.1,,1,1,1.13705,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.017521 38.975332, -77.001964 38.951708)"
,RED.1.5305->RED.1.4710,100194,100189,RED.1,,1,1,0.58725,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.001964 38.951708, -76.994574 38.933132)"
,RED.1.4710->RED.1.6671,100189,100197,RED.1,,1,1,0.2111,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-76.994574 38.933132, -76.995782 38.920678)"
,RED.1.6671->RED.1.4567,100197,100188,RED.1,,1,1,0.54603,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-76.995782 38.920678, -77.003081 38.907313)"
,RED.1.4567->RED.1.12872,100188,100176,RED.1,,1,1,0.28017,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.003081 38.907313, -77.006502 38.897670)"
,RED.1.12872->RED.1.12874,100176,100177,RED.1,,1,1,0.68596,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.006502 38.897670, -77.016412 38.896021)"
,RED.1.12874->RED.1.7474,100177,100199,RED.1,,1,1,0.36239,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.016412 38.896021, -77.021627 38.898254)"
,RED.1.7474->RED.1.7588,100199,100200,RED.1,,1,1,0.43232,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.021627 38.898254, -77.027877 38.898227)"
,RED.1.7588->RED.1.5635,100200,100195,RED.1,,1,1,0.81469,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.027877 38.898227, -77.039602 38.903197)"
,RED.1.5635->RED.1.4956,100195,100193,RED.1,,1,1,0.36174,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.039602 38.903197, -77.044528 38.911029)"
,RED.1.4956->RED.1.4905,100193,100190,RED.1,,1,1,0.58865,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.044528 38.911029, -77.052450 38.924900)"
,RED.1.4905->RED.1.4912,100190,100191,RED.1,,1,1,0.46541,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.052450 38.924900, -77.058724 38.935752)"
,RED.1.4912->RED.1.4941,100191,100192,RED.1,,1,1,0.37693,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.058724 38.935752, -77.063816 38.944419)"
,RED.1.4941->RED.1.5660,100192,100196,RED.1,,1,1,1.07912,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.063816 38.944419, -77.079399 38.947749)"
,RED.1.5660->RED.1.4364,100196,100186,RED.1,,1,1,0.49142,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.079399 38.947749, -77.085867 38.960897)"
,RED.1.4364->RED.1.4387,100186,100187,RED.1,,1,1,0.68372,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.085867 38.960897, -77.094251 38.984331)"
,RED.1.4387->RED.1.2640,100187,100182,RED.1,,1,1,0.30941,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.094251 38.984331, -77.097048 38.999962)"
,RED.1.2640->RED.1.3542,100182,100183,RED.1,,1,1,0.65588,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.097048 38.999962, -77.103938 39.029143)"
,RED.1.3542->RED.1.22094,100183,100181,RED.1,,1,1,0.67765,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.103938 39.029143, -77.112882 39.047062)"
,RED.1.22094->RED.1.3969,100181,100184,RED.1,,1,1,0.60177,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.112882 39.047062, -77.120892 39.062289)"
,RED.1.3969->RED.1.7993,100184,100201,RED.1,,1,1,1.8262,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.120892 39.062289, -77.146789 39.085352)"
,RED.1.7993->RED.1.9360,100201,100202,RED.1,,1,1,1.35819,1,65,1900,0,10000,0.15,4,557,0,10000,0.15,4,632,0,10000,0.15,4,346,0,10000,0.15,4,51,0,10000,0.15,4,0,"LINESTRING (-77.146789 39.085352, -77.164861 39.119890)"
,SILVER.0.12282->SILVER.0.39924,100204,100216,SILVER.0,,1,1,3.62845,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.156667 38.885942, -77.208404 38.924969)"
,SILVER.0.39924->SILVER.0.39925,100216,100217,SILVER.0,,1,1,0.93037,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.208404 38.924969, -77.221813 38.920204)"
,SILVER.0.39925->SILVER.0.39926,100217,100218,SILVER.0,,1,1,0.75003,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.221813 38.920204, -77.232655 38.919464)"
,SILVER.0.39926->SILVER.0.39927,100218,100219,SILVER.0,,1,1,0.59197,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.232655 38.919464, -77.240980 38.928444)"
,SILVER.0.39927->SILVER.0.39928,100219,100220,SILVER.0,,1,1,6.70301,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.240980 38.928444, -77.337799 38.947034)"
,SILVER.0.4697->SILVER.0.4664,100223,100222,SILVER.0,,1,1,1.66052,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.844640 38.900169, -76.868598 38.893486)"
,SILVER.0.4664->SILVER.0.13107,100222,100212,SILVER.0,,1,1,1.71828,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.868598 38.893486, -76.893390 38.886602)"
,SILVER.0.13107->SILVER.0.1305,100212,100211,SILVER.0,,1,1,1.38574,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.893390 38.886602, -76.913413 38.889471)"
,SILVER.0.1305->SILVER.0.4613,100211,100221,SILVER.0,,1,1,1.68429,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.913413 38.889471, -76.937762 38.890318)"
,SILVER.0.4613->SILVER.0.5110,100221,100226,SILVER.0,,1,1,2.73354,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.937762 38.890318, -76.977268 38.885882)"
,SILVER.0.5110->SILVER.0.6553,100226,100228,SILVER.0,,1,1,0.57474,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.977268 38.885882, -76.985497 38.880774)"
,SILVER.0.6553->SILVER.0.6479,100228,100227,SILVER.0,,1,1,0.66689,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.985497 38.880774, -76.995110 38.884048)"
,SILVER.0.6479->SILVER.0.12900,100227,100208,SILVER.0,,1,1,0.75309,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-76.995110 38.884048, -77.005992 38.885569)"
,SILVER.0.12900->SILVER.0.7333,100208,100229,SILVER.0,,1,1,0.66717,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.005992 38.885569, -77.015636 38.884881)"
,SILVER.0.7333->SILVER.0.5017,100229,100224,SILVER.0,,1,1,0.41945,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.015636 38.884881, -77.021700 38.884786)"
,SILVER.0.5017->SILVER.0.12906,100224,100209,SILVER.0,,1,1,0.45666,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.021700 38.884786, -77.028274 38.887487)"
,SILVER.0.12906->SILVER.0.7671,100209,100231,SILVER.0,,1,1,0.0982,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.028274 38.887487, -77.027996 38.893689)"
,SILVER.0.7671->SILVER.0.7588,100231,100230,SILVER.0,,1,1,0.07094,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.027996 38.893689, -77.027877 38.898227)"
,SILVER.0.7588->SILVER.0.7812,100230,100232,SILVER.0,,1,1,0.29295,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.027877 38.898227, -77.032058 38.901235)"
,SILVER.0.7812->SILVER.0.7932,100232,100233,SILVER.0,,1,1,0.52044,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.032058 38.901235, -77.039582 38.901266)"
,SILVER.0.7932->SILVER.0.8040,100233,100234,SILVER.0,,1,1,0.72941,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.039582 38.901266, -77.050126 38.900605)"
,SILVER.0.8040->SILVER.0.11332,100234,100203,SILVER.0,,1,1,1.51892,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.050126 38.900605, -77.072054 38.895393)"
,SILVER.0.11332->SILVER.0.12488,100203,100205,SILVER.0,,1,1,0.89248,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.072054 38.895393, -77.084923 38.891231)"
,SILVER.0.12488->SILVER.0.12648,100205,100207,SILVER.0,,1,1,0.70598,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.084923 38.891231, -77.095087 38.887076)"
,SILVER.0.12648->SILVER.0.12922,100207,100210,SILVER.0,,1,1,0.6135,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.095087 38.887076, -77.103909 38.882974)"
,SILVER.0.12922->SILVER.0.12631,100210,100206,SILVER.0,,1,1,0.53561,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.103909 38.882974, -77.111650 38.882138)"
,SILVER.0.12631->SILVER.0.12282,100206,100204,SILVER.0,,1,1,3.11441,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,314,0,10000,0.15,4,208,0,10000,0.15,4,37,0,10000,0.15,4,0,"LINESTRING (-77.111650 38.882138, -77.156667 38.885942)"
,SILVER.1.39928->SILVER.1.39927,100253,100252,SILVER.1,,1,1,6.70301,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.337799 38.947034, -77.240980 38.928444)"
,SILVER.1.39927->SILVER.1.39926,100252,100251,SILVER.1,,1,1,0.59197,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.240980 38.928444, -77.232655 38.919464)"
,SILVER.1.39926->SILVER.1.39925,100251,100250,SILVER.1,,1,1,0.75003,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.232655 38.919464, -77.221813 38.920204)"
,SILVER.1.39925->SILVER.1.39924,100250,100249,SILVER.1,,1,1,0.93037,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.221813 38.920204, -77.208404 38.924969)"
,SILVER.1.39924->SILVER.1.12282,100249,100237,SILVER.1,,1,1,3.62845,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.208404 38.924969, -77.156667 38.885942)"
,SILVER.1.12282->SILVER.1.12631,100237,100239,SILVER.1,,1,1,3.11441,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.156667 38.885942, -77.111650 38.882138)"
,SILVER.1.12631->SILVER.1.12922,100239,100243,SILVER.1,,1,1,0.53561,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.111650 38.882138, -77.103909 38.882974)"
,SILVER.1.12922->SILVER.1.12648,100243,100240,SILVER.1,,1,1,0.6135,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.103909 38.882974, -77.095087 38.887076)"
,SILVER.1.12648->SILVER.1.12488,100240,100238,SILVER.1,,1,1,0.70598,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.095087 38.887076, -77.084923 38.891231)"
,SILVER.1.12488->SILVER.1.11332,100238,100236,SILVER.1,,1,1,0.89248,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.084923 38.891231, -77.072054 38.895393)"
,SILVER.1.11332->SILVER.1.8040,100236,100267,SILVER.1,,1,1,1.51892,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.072054 38.895393, -77.050126 38.900605)"
,SILVER.1.8040->SILVER.1.7932,100267,100266,SILVER.1,,1,1,0.72941,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.050126 38.900605, -77.039582 38.901266)"
,SILVER.1.7932->SILVER.1.7812,100266,100265,SILVER.1,,1,1,0.52044,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.039582 38.901266, -77.032058 38.901235)"
,SILVER.1.7812->SILVER.1.7588,100265,100263,SILVER.1,,1,1,0.29295,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.032058 38.901235, -77.027877 38.898227)"
,SILVER.1.7588->SILVER.1.7671,100263,100264,SILVER.1,,1,1,0.07094,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.027877 38.898227, -77.027996 38.893689)"
,SILVER.1.7671->SILVER.1.12906,100264,100242,SILVER.1,,1,1,0.0982,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.027996 38.893689, -77.028274 38.887487)"
,SILVER.1.12906->SILVER.1.5017,100242,100257,SILVER.1,,1,1,0.45666,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.028274 38.887487, -77.021700 38.884786)"
,SILVER.1.5017->SILVER.1.7333,100257,100262,SILVER.1,,1,1,0.41945,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.021700 38.884786, -77.015636 38.884881)"
,SILVER.1.7333->SILVER.1.12900,100262,100241,SILVER.1,,1,1,0.66717,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.015636 38.884881, -77.005992 38.885569)"
,SILVER.1.12900->SILVER.1.6479,100241,100260,SILVER.1,,1,1,0.75309,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-77.005992 38.885569, -76.995110 38.884048)"
,SILVER.1.6479->SILVER.1.6553,100260,100261,SILVER.1,,1,1,0.66689,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.995110 38.884048, -76.985497 38.880774)"
,SILVER.1.6553->SILVER.1.5110,100261,100259,SILVER.1,,1,1,0.57474,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.985497 38.880774, -76.977268 38.885882)"
,SILVER.1.5110->SILVER.1.4613,100259,100254,SILVER.1,,1,1,2.73354,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.977268 38.885882, -76.937762 38.890318)"
,SILVER.1.4613->SILVER.1.1305,100254,100244,SILVER.1,,1,1,1.68429,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.937762 38.890318, -76.913413 38.889471)"
,SILVER.1.1305->SILVER.1.13107,100244,100245,SILVER.1,,1,1,1.38574,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.913413 38.889471, -76.893390 38.886602)"
,SILVER.1.13107->SILVER.1.4664,100245,100255,SILVER.1,,1,1,1.71828,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.893390 38.886602, -76.868598 38.893486)"
,SILVER.1.4664->SILVER.1.4697,100255,100256,SILVER.1,,1,1,1.66052,1,65,1900,0,10000,0.15,4,304,0,10000,0.15,4,318,0,10000,0.15,4,208,0,10000,0.15,4,28,0,10000,0.15,4,0,"LINESTRING (-76.868598 38.893486, -76.844640 38.900169)"
,SILVER.1.5110->SILVER.1.25426,100259,100247,SILVER.1,,1,1,2.04628,1,65,1900,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,208,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.977268 38.885882, -76.947816 38.898213)"
,SILVER.1.25426->SILVER.1.5030,100247,100258,SILVER.1,,1,1,0.8536,1,65,1900,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,208,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.947816 38.898213, -76.935669 38.907845)"
,SILVER.1.5030->SILVER.1.999,100258,100268,SILVER.1,,1,1,1.42197,1,65,1900,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,208,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.935669 38.907845, -76.915204 38.916452)"
,SILVER.1.999->SILVER.1.2124,100268,100246,SILVER.1,,1,1,1.75751,1,65,1900,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,208,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.915204 38.916452, -76.890105 38.933894)"
,SILVER.1.2124->SILVER.1.2658,100246,100248,SILVER.1,,1,1,1.3681,1,65,1900,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,208,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.890105 38.933894, -76.870545 38.946812)"
,SILVER.0.2658->SILVER.0.2124,100215,100213,SILVER.0,,1,1,1.3681,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.870545 38.946812, -76.890105 38.933894)"
,SILVER.0.2124->SILVER.0.999,100213,100235,SILVER.0,,1,1,1.75751,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.890105 38.933894, -76.915204 38.916452)"
,SILVER.0.999->SILVER.0.5030,100235,100225,SILVER.0,,1,1,1.42197,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.915204 38.916452, -76.935669 38.907845)"
,SILVER.0.5030->SILVER.0.25426,100225,100214,SILVER.0,,1,1,0.8536,1,65,1900,0,10000,0.15,4,300,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.935669 38.907845, -76.947816 38.898213)"
